orderId,traderId,tradeType,orderType,price,quantity,countryCode,timestamp
BUY-1763965650530-007718,TRADER-0218,EQUITY,BUY,178.50,379,CN,2025-01-19 00:08:56
BUY-1763965650527-005290,TRADER-0290,EQUITY,BUY,389.57,112,US,2025-01-17 19:11:43
BUY-1763965650528-006466,TRADER-0466,EQUITY,BUY,60.01,275,JP,2025-01-18 10:03:32
BUY-1763965650525-004243,TRADER-0243,CRYPTO,BUY,3263.44,13,DE,2025-01-17 06:45:48
BUY-1763965650524-003465,TRADER-0465,FOREX,BUY,6.56,96,DE,2025-01-16 21:21:03
BUY-1763965650519-000579,TRADER-0079,FOREX,BUY,6.08,863,JP,2025-01-15 11:08:23
BUY-1763965650526-004437,TRADER-0437,CRYPTO,BUY,2903.24,7,JP,2025-01-17 09:14:33
BUY-1763965650528-006468,TRADER-0468,EQUITY,BUY,455.67,10,JP,2025-01-18 09:21:01
BUY-1763965650531-008736,TRADER-0236,EQUITY,BUY,268.66,558,JP,2025-01-19 12:39:04
BUY-1763965650528-006210,TRADER-0210,CRYPTO,BUY,4240.10,4,JP,2025-01-18 06:57:19
BUY-1763965650531-008851,TRADER-0351,FOREX,BUY,1.82,412087,SG,2025-01-19 14:28:28
BUY-1763965650520-000912,TRADER-0412,EQUITY,BUY,340.14,275,UK,2025-01-15 15:26:06
BUY-1763965650521-001568,TRADER-0068,CRYPTO,BUY,2949.89,5,FR,2025-01-15 22:19:09
BUY-1763965650528-005943,TRADER-0443,EQUITY,BUY,353.58,258,IN,2025-01-18 03:00:31
BUY-1763965650530-007894,TRADER-0394,EQUITY,BUY,201.01,494,RU,2025-01-19 02:51:03
BUY-1763965650524-003140,TRADER-0140,CRYPTO,BUY,4126.97,12,FR,2025-01-16 17:24:52
BUY-1763965650520-001005,TRADER-0005,CRYPTO,BUY,747.50,36,DE,2025-01-15 15:58:15
BUY-1763965650522-001688,TRADER-0188,FOREX,BUY,8.04,868,SG,2025-01-16 00:16:32
BUY-1763965650529-007168,TRADER-0168,FOREX,BUY,2.26,127,DE,2025-01-18 18:03:17
BUY-1763965650529-007374,TRADER-0374,EQUITY,BUY,165.19,249,IN,2025-01-18 20:54:07
BUY-1763965650531-008591,TRADER-0091,EQUITY,BUY,435.68,344,UK,2025-01-19 11:27:10
BUY-1763965650523-002829,TRADER-0329,FOREX,BUY,7.08,761,US,2025-01-16 13:31:12
BUY-1763965650518-000028,TRADER-0028,EQUITY,BUY,300.00,27,IN,2025-01-15 04:28:44
BUY-1763965650524-003294,TRADER-0294,FOREX,BUY,9.31,286,US,2025-01-16 19:54:41
BUY-1763965650520-000772,TRADER-0272,EQUITY,BUY,54.70,613,US,2025-01-15 12:53:58
BUY-1763965650527-005654,TRADER-0154,FOREX,BUY,2.25,704,JP,2025-01-18 00:01:18
BUY-1763965650523-002273,TRADER-0273,EQUITY,BUY,295.05,296,UK,2025-01-16 07:08:21
BUY-1763965650527-005410,TRADER-0410,CRYPTO,BUY,3519.47,10,UK,2025-01-17 21:00:20
BUY-1763965650519-000444,TRADER-0444,EQUITY,BUY,100.00,57,IN,2025-01-15 09:26:30
BUY-1763965650527-005392,TRADER-0392,CRYPTO,BUY,3601.26,1,DE,2025-01-17 20:53:09
BUY-1763965650525-003861,TRADER-0361,EQUITY,BUY,135.40,537,US,2025-01-17 01:50:08
BUY-1763965650527-005368,TRADER-0368,EQUITY,BUY,369.43,118,US,2025-01-17 20:11:51
BUY-1763965650522-001619,TRADER-0119,EQUITY,BUY,272.90,157,UK,2025-01-15 23:41:43
BUY-1763965650522-002140,TRADER-0140,FOREX,BUY,3.16,816,DE,2025-01-16 06:08:32
BUY-1763965650524-003444,TRADER-0444,CRYPTO,BUY,3565.38,8,DE,2025-01-16 21:17:43
BUY-1763965650525-004217,TRADER-0217,EQUITY,BUY,420.49,66,JP,2025-01-17 06:38:33
BUY-1763965650524-003632,TRADER-0132,CRYPTO,BUY,309.12,106,IN,2025-01-16 23:09:46
BUY-1763965650524-003119,TRADER-0119,EQUITY,BUY,111.49,571,IN,2025-01-16 17:54:16
BUY-1763965650531-008748,TRADER-0248,CRYPTO,BUY,1020.72,73,SG,2025-01-19 13:00:02
BUY-1763965650527-005622,TRADER-0122,FOREX,BUY,9.33,139,FR,2025-01-17 23:26:11
BUY-1763965650522-001799,TRADER-0299,CRYPTO,BUY,1079.96,26,FR,2025-01-16 01:38:39
BUY-1763965650525-004191,TRADER-0191,EQUITY,BUY,270.93,31,JP,2025-01-17 06:39:23
BUY-1763965650530-007704,TRADER-0204,EQUITY,BUY,204.18,424,RU,2025-01-19 00:24:03
BUY-1763965650531-008407,TRADER-0407,CRYPTO,BUY,268.38,91,BR,2025-01-19 08:41:52
BUY-1763965650530-008218,TRADER-0218,CRYPTO,BUY,4224.65,4,BR,2025-01-19 06:30:00
BUY-1763965650518-000146,TRADER-0146,CRYPTO,BUY,1000.00,26,DE,2025-01-15 05:47:39
BUY-1763965650528-006460,TRADER-0460,CRYPTO,BUY,3267.06,12,SG,2025-01-18 09:35:40
BUY-1763965650523-002685,TRADER-0185,FOREX,BUY,4.26,630,JP,2025-01-16 12:35:29
BUY-1763965650522-002072,TRADER-0072,EQUITY,BUY,109.49,817,SG,2025-01-16 04:46:40
BUY-1763965650527-005282,TRADER-0282,FOREX,BUY,9.43,271,DE,2025-01-17 19:28:05
BUY-1763965650526-004969,TRADER-0469,CRYPTO,BUY,2088.89,15,FR,2025-01-17 15:45:41
BUY-1763965650528-006156,TRADER-0156,FOREX,BUY,9.21,615,JP,2025-01-18 05:27:54
BUY-1763965650526-004451,TRADER-0451,FOREX,BUY,5.56,572,JP,2025-01-17 09:07:54
BUY-1763965650528-006470,TRADER-0470,CRYPTO,BUY,1461.87,25,IN,2025-01-18 09:46:43
BUY-1763965650521-001110,TRADER-0110,EQUITY,BUY,462.96,206,US,2025-01-15 17:13:10
BUY-1763965650524-003242,TRADER-0242,EQUITY,BUY,473.02,7,JP,2025-01-16 19:14:00
BUY-1763965650531-008349,TRADER-0349,CRYPTO,BUY,3093.37,13,RU,2025-01-19 07:48:43
BUY-1763965650530-007921,TRADER-0421,EQUITY,BUY,194.78,497,RU,2025-01-19 02:41:34
BUY-1763965650529-006755,TRADER-0255,CRYPTO,BUY,4320.32,9,US,2025-01-18 13:31:16
BUY-1763965650523-002428,TRADER-0428,CRYPTO,BUY,308.28,112,SG,2025-01-16 08:41:35
BUY-1763965650522-002157,TRADER-0157,EQUITY,BUY,143.08,539,IN,2025-01-16 06:22:34
BUY-1763965650528-006237,TRADER-0237,FOREX,BUY,7.84,303,IN,2025-01-18 07:18:31
BUY-1763965650530-007919,TRADER-0419,FOREX,BUY,5.26,495,CN,2025-01-19 02:48:19
BUY-1763965650525-004075,TRADER-0075,EQUITY,BUY,255.21,387,SG,2025-01-17 05:06:53
BUY-1763965650526-004458,TRADER-0458,FOREX,BUY,3.39,442,FR,2025-01-17 09:08:01
BUY-1763965650524-003492,TRADER-0492,CRYPTO,BUY,1033.62,12,SG,2025-01-16 22:19:01
BUY-1763965650520-000829,TRADER-0329,CRYPTO,BUY,2303.91,13,UK,2025-01-15 13:32:34
BUY-1763965650523-002507,TRADER-0007,EQUITY,BUY,85.76,443,UK,2025-01-16 10:21:41
BUY-1763965650521-001205,TRADER-0205,CRYPTO,BUY,3324.37,13,SG,2025-01-15 18:05:42
BUY-1763965650519-000481,TRADER-0481,EQUITY,BUY,200.00,11,IN,2025-01-15 09:55:48
BUY-1763965650530-007601,TRADER-0101,CRYPTO,BUY,3714.65,13,BR,2025-01-18 23:15:42
BUY-1763965650521-001504,TRADER-0004,FOREX,BUY,6.52,197,IN,2025-01-15 22:10:37
BUY-1763965650526-004733,TRADER-0233,FOREX,BUY,8.51,755,DE,2025-01-17 12:56:23
BUY-1763965650528-005942,TRADER-0442,CRYPTO,BUY,2759.87,10,US,2025-01-18 03:42:16
BUY-1763965650531-008447,TRADER-0447,CRYPTO,BUY,1440.38,31,RU,2025-01-19 09:14:06
BUY-1763965650520-000789,TRADER-0289,CRYPTO,BUY,1519.01,7,JP,2025-01-15 13:03:14
BUY-1763965650531-008321,TRADER-0321,FOREX,BUY,4.44,796,RU,2025-01-19 07:58:16
BUY-1763965650526-004917,TRADER-0417,EQUITY,BUY,365.60,142,US,2025-01-17 15:26:46
BUY-1763965650523-002643,TRADER-0143,CRYPTO,BUY,1888.66,9,UK,2025-01-16 12:10:23
BUY-1763965650527-005201,TRADER-0201,FOREX,BUY,8.04,975,IN,2025-01-17 18:18:58
BUY-1763965650526-004626,TRADER-0126,FOREX,BUY,9.20,659,US,2025-01-17 11:37:56
BUY-1763965650527-005665,TRADER-0165,FOREX,BUY,6.77,480,UK,2025-01-17 23:38:32
BUY-1763965650531-008534,TRADER-0034,FOREX,BUY,3.84,195312,SG,2025-01-19 10:47:14
BUY-1763965650530-008208,TRADER-0208,CRYPTO,BUY,1920.75,6,RU,2025-01-19 06:32:18
BUY-1763965650519-000492,TRADER-0492,EQUITY,BUY,100.00,21,UK,2025-01-15 09:48:29
BUY-1763965650525-004339,TRADER-0339,EQUITY,BUY,431.54,110,DE,2025-01-17 07:45:11
BUY-1763965650524-003548,TRADER-0048,EQUITY,BUY,453.90,209,IN,2025-01-16 22:12:04
BUY-1763965650531-008730,TRADER-0230,EQUITY,BUY,299.55,500,SG,2025-01-19 12:28:45
BUY-1763965650522-002138,TRADER-0138,CRYPTO,BUY,3113.53,13,US,2025-01-16 05:29:40
BUY-1763965650531-008532,TRADER-0032,FOREX,BUY,5.64,132978,SG,2025-01-19 10:20:26
BUY-1763965650526-004669,TRADER-0169,EQUITY,BUY,74.46,292,DE,2025-01-17 12:23:34
BUY-1763965650522-002163,TRADER-0163,FOREX,BUY,5.29,880,FR,2025-01-16 05:43:19
BUY-1763965650530-007760,TRADER-0260,EQUITY,BUY,212.29,81,RU,2025-01-19 01:20:04
BUY-1763965650521-001089,TRADER-0089,EQUITY,BUY,69.71,710,DE,2025-01-15 16:37:33
BUY-1763965650531-008341,TRADER-0341,CRYPTO,BUY,1277.65,15,CN,2025-01-19 07:40:40
BUY-1763965650526-004841,TRADER-0341,EQUITY,BUY,487.21,112,JP,2025-01-17 13:42:10
BUY-1763965650529-007297,TRADER-0297,EQUITY,BUY,282.82,349,IN,2025-01-18 19:09:42
BUY-1763965650527-005169,TRADER-0169,CRYPTO,BUY,3052.47,16,IN,2025-01-17 17:57:07
BUY-1763965650525-003688,TRADER-0188,FOREX,BUY,8.03,486,SG,2025-01-17 00:41:51
BUY-1763965650522-001966,TRADER-0466,CRYPTO,BUY,4491.95,6,JP,2025-01-16 03:47:10
BUY-1763965650522-001996,TRADER-0496,CRYPTO,BUY,4884.05,1,IN,2025-01-16 03:58:00
BUY-1763965650530-008174,TRADER-0174,FOREX,BUY,7.34,881,CN,2025-01-19 06:23:27
BUY-1763965650530-008007,TRADER-0007,FOREX,BUY,4.06,299,CN,2025-01-19 03:37:36
BUY-1763965650527-005171,TRADER-0171,CRYPTO,BUY,1005.61,45,US,2025-01-17 17:49:30
BUY-1763965650531-008535,TRADER-0035,EQUITY,BUY,270.05,555,JP,2025-01-19 10:47:11
BUY-1763965650524-003540,TRADER-0040,FOREX,BUY,5.93,776,SG,2025-01-16 22:29:13
BUY-1763965650527-005613,TRADER-0113,FOREX,BUY,7.51,116,US,2025-01-17 23:26:31
BUY-1763965650527-005604,TRADER-0104,CRYPTO,BUY,3631.18,11,IN,2025-01-17 23:29:22
BUY-1763965650527-005600,TRADER-0100,CRYPTO,BUY,3291.37,9,UK,2025-01-17 23:11:02
BUY-1763965650531-008820,TRADER-0320,FOREX,BUY,5.42,138376,IN,2025-01-19 13:57:53
BUY-1763965650522-002240,TRADER-0240,FOREX,BUY,7.07,90,SG,2025-01-16 06:58:10
BUY-1763965650518-000103,TRADER-0103,CRYPTO,BUY,1500.00,64,SG,2025-01-15 05:37:13
BUY-1763965650530-007520,TRADER-0020,FOREX,BUY,2.26,788,CN,2025-01-18 22:16:36
BUY-1763965650528-005835,TRADER-0335,FOREX,BUY,9.62,648,IN,2025-01-18 01:35:54
BUY-1763965650519-000606,TRADER-0106,FOREX,BUY,1.34,400,JP,2025-01-15 11:12:17
BUY-1763965650521-001270,TRADER-0270,CRYPTO,BUY,2224.04,6,DE,2025-01-15 19:18:24
BUY-1763965650529-007200,TRADER-0200,CRYPTO,BUY,3367.64,10,UK,2025-01-18 18:18:55
BUY-1763965650531-008818,TRADER-0318,EQUITY,BUY,125.73,1193,UK,2025-01-19 14:06:27
BUY-1763965650519-000315,TRADER-0315,FOREX,BUY,3.50,17,US,2025-01-15 07:23:04
BUY-1763965650528-006239,TRADER-0239,CRYPTO,BUY,2116.31,11,JP,2025-01-18 07:21:44
BUY-1763965650523-002606,TRADER-0106,FOREX,BUY,8.04,351,JP,2025-01-16 11:04:45
BUY-1763965650528-006194,TRADER-0194,EQUITY,BUY,490.09,204,US,2025-01-18 06:22:56
BUY-1763965650528-005808,TRADER-0308,FOREX,BUY,7.07,654,JP,2025-01-18 01:33:25
BUY-1763965650519-000256,TRADER-0256,CRYPTO,BUY,2500.00,10,DE,2025-01-15 07:08:35
BUY-1763965650530-007642,TRADER-0142,EQUITY,BUY,159.78,27,RU,2025-01-19 00:10:13
BUY-1763965650531-008848,TRADER-0348,FOREX,BUY,4.58,163755,JP,2025-01-19 13:58:37
BUY-1763965650520-000652,TRADER-0152,FOREX,BUY,6.95,634,IN,2025-01-15 12:07:07
BUY-1763965650529-007208,TRADER-0208,EQUITY,BUY,425.72,18,FR,2025-01-18 18:18:51
BUY-1763965650529-006819,TRADER-0319,FOREX,BUY,2.28,358,US,2025-01-18 13:35:00
BUY-1763965650522-002260,TRADER-0260,EQUITY,BUY,228.30,421,US,2025-01-16 06:47:18
BUY-1763965650521-001081,TRADER-0081,FOREX,BUY,8.49,437,DE,2025-01-15 16:53:47
BUY-1763965650526-004586,TRADER-0086,FOREX,BUY,6.14,534,SG,2025-01-17 10:37:41
BUY-1763965650531-008694,TRADER-0194,EQUITY,BUY,446.40,336,JP,2025-01-19 12:11:39
BUY-1763965650520-000919,TRADER-0419,CRYPTO,BUY,3420.47,1,JP,2025-01-15 14:56:51
BUY-1763965650525-004277,TRADER-0277,EQUITY,BUY,162.85,285,FR,2025-01-17 07:43:22
BUY-1763965650528-006559,TRADER-0059,FOREX,BUY,5.14,998,DE,2025-01-18 10:26:08
BUY-1763965650527-005508,TRADER-0008,EQUITY,BUY,296.50,161,IN,2025-01-17 22:02:13
BUY-1763965650523-002701,TRADER-0201,CRYPTO,BUY,2716.61,17,SG,2025-01-16 12:14:14
BUY-1763965650527-005339,TRADER-0339,CRYPTO,BUY,4511.15,8,SG,2025-01-17 19:50:56
BUY-1763965650531-008858,TRADER-0358,EQUITY,BUY,350.07,428,FR,2025-01-19 14:45:07
BUY-1763965650530-008013,TRADER-0013,FOREX,BUY,5.84,556,CN,2025-01-19 03:39:22
BUY-1763965650522-002003,TRADER-0003,CRYPTO,BUY,821.13,11,SG,2025-01-16 04:13:21
BUY-1763965650526-004858,TRADER-0358,FOREX,BUY,4.06,650,JP,2025-01-17 14:31:22
BUY-1763965650522-002002,TRADER-0002,FOREX,BUY,7.65,912,DE,2025-01-16 03:48:43
BUY-1763965650530-007669,TRADER-0169,FOREX,BUY,7.03,459,CN,2025-01-18 23:35:21
BUY-1763965650520-000692,TRADER-0192,FOREX,BUY,8.06,538,JP,2025-01-15 12:20:42
BUY-1763965650525-004008,TRADER-0008,FOREX,BUY,7.45,642,JP,2025-01-17 03:39:34
BUY-1763965650521-001582,TRADER-0082,EQUITY,BUY,107.39,15,SG,2025-01-15 23:18:58
BUY-1763965650521-001277,TRADER-0277,FOREX,BUY,4.04,858,UK,2025-01-15 19:18:53
BUY-1763965650520-000793,TRADER-0293,EQUITY,BUY,377.52,160,JP,2025-01-15 13:05:04
BUY-1763965650530-008133,TRADER-0133,FOREX,BUY,7.77,273,CN,2025-01-19 05:59:44
BUY-1763965650530-007584,TRADER-0084,EQUITY,BUY,103.15,402,BR,2025-01-18 22:47:48
BUY-1763965650522-001982,TRADER-0482,FOREX,BUY,6.33,834,DE,2025-01-16 03:17:11
BUY-1763965650529-007215,TRADER-0215,CRYPTO,BUY,1265.91,35,JP,2025-01-18 18:16:08
BUY-1763965650531-008264,TRADER-0264,EQUITY,BUY,347.52,90,RU,2025-01-19 06:49:07
BUY-1763965650531-008296,TRADER-0296,FOREX,BUY,9.83,942,RU,2025-01-19 07:16:46
BUY-1763965650531-008405,TRADER-0405,CRYPTO,BUY,4585.36,9,BR,2025-01-19 09:00:29
BUY-1763965650529-006771,TRADER-0271,FOREX,BUY,3.42,357,FR,2025-01-18 13:18:39
BUY-1763965650529-006813,TRADER-0313,FOREX,BUY,6.30,956,UK,2025-01-18 14:06:10
BUY-1763965650530-007697,TRADER-0197,CRYPTO,BUY,1165.61,24,CN,2025-01-19 00:28:38
BUY-1763965650531-008481,TRADER-0481,EQUITY,BUY,65.68,584,CN,2025-01-19 09:18:40
BUY-1763965650525-003924,TRADER-0424,FOREX,BUY,8.90,132,IN,2025-01-17 03:32:46
BUY-1763965650527-005312,TRADER-0312,EQUITY,BUY,354.24,142,UK,2025-01-17 20:05:14
BUY-1763965650522-001838,TRADER-0338,CRYPTO,BUY,4800.55,2,US,2025-01-16 01:39:21
BUY-1763965650531-008283,TRADER-0283,FOREX,BUY,7.45,725,CN,2025-01-19 06:56:49
BUY-1763965650530-008101,TRADER-0101,CRYPTO,BUY,3154.83,5,CN,2025-01-19 05:28:40
BUY-1763965650520-001051,TRADER-0051,EQUITY,BUY,368.57,205,US,2025-01-15 16:19:41
BUY-1763965650522-001727,TRADER-0227,FOREX,BUY,7.77,895,FR,2025-01-16 00:43:47
BUY-1763965650523-002608,TRADER-0108,FOREX,BUY,9.90,267,SG,2025-01-16 11:17:20
BUY-1763965650526-004781,TRADER-0281,EQUITY,BUY,229.19,244,FR,2025-01-17 13:42:42
BUY-1763965650530-008136,TRADER-0136,FOREX,BUY,6.66,415,RU,2025-01-19 05:38:01
BUY-1763965650525-004147,TRADER-0147,EQUITY,BUY,207.31,173,DE,2025-01-17 05:41:37
BUY-1763965650521-001147,TRADER-0147,EQUITY,BUY,88.30,456,UK,2025-01-15 17:36:32
BUY-1763965650519-000261,TRADER-0261,EQUITY,BUY,150.00,26,UK,2025-01-15 07:26:03
BUY-1763965650522-001722,TRADER-0222,CRYPTO,BUY,4556.08,3,JP,2025-01-16 00:27:00
BUY-1763965650531-008332,TRADER-0332,CRYPTO,BUY,2962.48,5,CN,2025-01-19 08:18:30
BUY-1763965650522-002087,TRADER-0087,FOREX,BUY,3.55,419,DE,2025-01-16 05:26:29
BUY-1763965650527-005102,TRADER-0102,EQUITY,BUY,265.86,99,DE,2025-01-17 17:35:23
BUY-1763965650522-001812,TRADER-0312,CRYPTO,BUY,1105.72,31,US,2025-01-16 01:43:33
BUY-1763965650520-001052,TRADER-0052,EQUITY,BUY,167.98,286,JP,2025-01-15 16:36:20
BUY-1763965650529-006775,TRADER-0275,EQUITY,BUY,82.18,174,US,2025-01-18 13:42:41
BUY-1763965650530-007710,TRADER-0210,CRYPTO,BUY,2107.97,20,BR,2025-01-19 00:49:21
BUY-1763965650523-002729,TRADER-0229,CRYPTO,BUY,1486.94,7,JP,2025-01-16 12:53:37
BUY-1763965650523-002678,TRADER-0178,CRYPTO,BUY,2770.29,15,DE,2025-01-16 12:36:51
BUY-1763965650531-008915,TRADER-0415,FOREX,BUY,6.83,109809,UK,2025-01-19 14:31:47
BUY-1763965650530-007879,TRADER-0379,CRYPTO,BUY,3722.03,2,BR,2025-01-19 02:09:59
BUY-1763965650530-007551,TRADER-0051,CRYPTO,BUY,2582.19,7,CN,2025-01-18 22:47:17
BUY-1763965650531-008497,TRADER-0497,CRYPTO,BUY,4141.94,12,BR,2025-01-19 10:10:24
BUY-1763965650530-008198,TRADER-0198,EQUITY,BUY,394.83,194,CN,2025-01-19 06:49:28
BUY-1763965650528-006628,TRADER-0128,CRYPTO,BUY,4254.87,7,SG,2025-01-18 11:30:28
BUY-1763965650526-004507,TRADER-0007,CRYPTO,BUY,3010.89,6,IN,2025-01-17 09:51:25
BUY-1763965650522-002259,TRADER-0259,CRYPTO,BUY,4969.24,2,DE,2025-01-16 06:51:46
BUY-1763965650523-002893,TRADER-0393,FOREX,BUY,2.03,233,UK,2025-01-16 14:34:57
BUY-1763965650531-008609,TRADER-0109,FOREX,BUY,3.75,200000,UK,2025-01-19 10:56:59
BUY-1763965650530-007781,TRADER-0281,CRYPTO,BUY,3390.36,11,RU,2025-01-19 01:15:34
BUY-1763965650526-004617,TRADER-0117,EQUITY,BUY,113.17,507,SG,2025-01-17 11:53:31
BUY-1763965650531-008494,TRADER-0494,FOREX,BUY,9.61,18,BR,2025-01-19 09:31:52
BUY-1763965650528-006254,TRADER-0254,EQUITY,BUY,312.10,52,JP,2025-01-18 07:12:30
BUY-1763965650525-003728,TRADER-0228,EQUITY,BUY,394.54,150,UK,2025-01-17 01:08:18
BUY-1763965650530-008129,TRADER-0129,FOREX,BUY,2.44,17,CN,2025-01-19 05:32:42
BUY-1763965650518-000072,TRADER-0072,EQUITY,BUY,200.00,96,JP,2025-01-15 04:41:03
BUY-1763965650525-003860,TRADER-0360,CRYPTO,BUY,3976.92,2,FR,2025-01-17 02:36:46
BUY-1763965650531-008565,TRADER-0065,FOREX,BUY,3.44,218023,UK,2025-01-19 11:00:43
BUY-1763965650531-008363,TRADER-0363,CRYPTO,BUY,4060.24,5,RU,2025-01-19 08:02:26
BUY-1763965650531-008899,TRADER-0399,CRYPTO,BUY,1826.67,41,JP,2025-01-19 14:49:20
BUY-1763965650531-008490,TRADER-0490,EQUITY,BUY,237.08,39,CN,2025-01-19 09:31:50
BUY-1763965650524-003028,TRADER-0028,EQUITY,BUY,433.89,54,DE,2025-01-16 16:06:27
BUY-1763965650522-002249,TRADER-0249,EQUITY,BUY,395.98,14,DE,2025-01-16 07:11:52
BUY-1763965650528-006170,TRADER-0170,FOREX,BUY,9.50,761,SG,2025-01-18 06:24:03
BUY-1763965650522-001897,TRADER-0397,CRYPTO,BUY,1908.40,26,IN,2025-01-16 02:49:33
BUY-1763965650526-004825,TRADER-0325,FOREX,BUY,1.03,367,DE,2025-01-17 13:46:04
BUY-1763965650525-003691,TRADER-0191,EQUITY,BUY,52.53,50,UK,2025-01-17 00:15:51
BUY-1763965650528-006103,TRADER-0103,CRYPTO,BUY,1153.39,1,DE,2025-01-18 05:22:57
BUY-1763965650525-004241,TRADER-0241,FOREX,BUY,4.06,901,SG,2025-01-17 06:56:56
BUY-1763965650522-001617,TRADER-0117,CRYPTO,BUY,4543.44,1,IN,2025-01-15 23:50:54
BUY-1763965650531-008258,TRADER-0258,EQUITY,BUY,168.39,402,BR,2025-01-19 07:06:13
BUY-1763965650531-008752,TRADER-0252,EQUITY,BUY,423.61,354,UK,2025-01-19 12:53:58
BUY-1763965650529-006800,TRADER-0300,CRYPTO,BUY,4516.12,2,US,2025-01-18 13:06:50
BUY-1763965650525-004316,TRADER-0316,EQUITY,BUY,335.02,240,SG,2025-01-17 07:40:43
BUY-1763965650530-008037,TRADER-0037,CRYPTO,BUY,1945.59,13,RU,2025-01-19 04:24:08
BUY-1763965650524-003212,TRADER-0212,CRYPTO,BUY,983.20,4,JP,2025-01-16 18:55:12
BUY-1763965650528-005938,TRADER-0438,FOREX,BUY,7.71,105,SG,2025-01-18 03:00:23
BUY-1763965650531-008669,TRADER-0169,CRYPTO,BUY,2437.53,30,UK,2025-01-19 12:26:30
BUY-1763965650521-001511,TRADER-0011,EQUITY,BUY,125.25,561,IN,2025-01-15 22:08:58
BUY-1763965650524-002967,TRADER-0467,CRYPTO,BUY,2784.31,6,IN,2025-01-16 16:02:45
BUY-1763965650530-007950,TRADER-0450,FOREX,BUY,1.17,590,CN,2025-01-19 03:03:39
BUY-1763965650528-005833,TRADER-0333,EQUITY,BUY,335.61,290,SG,2025-01-18 01:34:17
BUY-1763965650531-008579,TRADER-0079,FOREX,BUY,9.03,83056,DE,2025-01-19 10:32:07
BUY-1763965650531-008391,TRADER-0391,EQUITY,BUY,99.25,668,BR,2025-01-19 08:33:33
BUY-1763965650523-002511,TRADER-0011,EQUITY,BUY,174.18,163,FR,2025-01-16 10:24:57
BUY-1763965650525-003701,TRADER-0201,CRYPTO,BUY,1822.95,18,SG,2025-01-17 00:54:04
BUY-1763965650519-000445,TRADER-0445,CRYPTO,BUY,3000.00,28,UK,2025-01-15 09:42:58
BUY-1763965650531-008759,TRADER-0259,CRYPTO,BUY,2028.35,36,JP,2025-01-19 13:12:15
BUY-1763965650526-004889,TRADER-0389,EQUITY,BUY,341.20,16,UK,2025-01-17 14:43:54
BUY-1763965650524-003128,TRADER-0128,EQUITY,BUY,422.42,174,IN,2025-01-16 17:06:54
BUY-1763965650531-008813,TRADER-0313,FOREX,BUY,5.93,126475,US,2025-01-19 13:52:32
BUY-1763965650531-008634,TRADER-0134,FOREX,BUY,2.80,267857,UK,2025-01-19 11:37:15
BUY-1763965650531-008308,TRADER-0308,CRYPTO,BUY,4365.40,5,BR,2025-01-19 07:57:03
BUY-1763965650531-008475,TRADER-0475,EQUITY,BUY,216.42,462,RU,2025-01-19 10:02:49
BUY-1763965650530-007615,TRADER-0115,EQUITY,BUY,118.11,592,CN,2025-01-18 23:49:55
BUY-1763965650529-007231,TRADER-0231,EQUITY,BUY,187.56,119,US,2025-01-18 18:21:15
BUY-1763965650521-001409,TRADER-0409,FOREX,BUY,1.02,521,UK,2025-01-15 21:15:05
BUY-1763965650520-000884,TRADER-0384,EQUITY,BUY,225.31,225,SG,2025-01-15 14:48:57
BUY-1763965650527-005137,TRADER-0137,FOREX,BUY,1.93,518,UK,2025-01-17 17:20:01
BUY-1763965650531-008822,TRADER-0322,CRYPTO,BUY,3127.32,23,IN,2025-01-19 14:09:57
BUY-1763965650528-006130,TRADER-0130,FOREX,BUY,3.08,283,JP,2025-01-18 05:11:54
BUY-1763965650529-006893,TRADER-0393,CRYPTO,BUY,855.01,20,UK,2025-01-18 14:31:59
BUY-1763965650527-005192,TRADER-0192,FOREX,BUY,6.01,702,DE,2025-01-17 17:54:18
BUY-1763965650528-005954,TRADER-0454,EQUITY,BUY,112.12,429,DE,2025-01-18 03:09:23
BUY-1763965650525-003698,TRADER-0198,FOREX,BUY,9.71,929,UK,2025-01-17 00:23:03
BUY-1763965650529-006855,TRADER-0355,EQUITY,BUY,241.54,246,JP,2025-01-18 13:54:47
BUY-1763965650526-004501,TRADER-0001,CRYPTO,BUY,543.34,87,JP,2025-01-17 10:13:29
BUY-1763965650531-008520,TRADER-0020,EQUITY,BUY,168.68,889,IN,2025-01-19 09:54:00
BUY-1763965650526-004872,TRADER-0372,CRYPTO,BUY,4822.26,3,FR,2025-01-17 13:58:39
BUY-1763965650522-001936,TRADER-0436,FOREX,BUY,7.54,626,SG,2025-01-16 03:08:19
BUY-1763965650519-000562,TRADER-0062,EQUITY,BUY,337.22,94,DE,2025-01-15 11:12:15
BUY-1763965650524-003550,TRADER-0050,CRYPTO,BUY,1311.71,34,JP,2025-01-16 22:33:21
BUY-1763965650524-003136,TRADER-0136,EQUITY,BUY,88.89,228,US,2025-01-16 17:11:31
BUY-1763965650527-005208,TRADER-0208,EQUITY,BUY,411.82,21,JP,2025-01-17 18:03:22
BUY-1763965650529-007467,TRADER-0467,FOREX,BUY,7.24,959,JP,2025-01-18 22:04:27
BUY-1763965650528-006344,TRADER-0344,CRYPTO,BUY,4016.71,12,US,2025-01-18 07:39:06
BUY-1763965650522-002252,TRADER-0252,CRYPTO,BUY,1078.01,13,UK,2025-01-16 07:04:47
