OrderId,TraderId,TradeType,OrderType,Price,Quantity,RemainingQuantity,Status,Timestamp
BUY-1763965650528-006532,TRADER-0032,FOREX,BUY,8.84,986,0,FILLED,2025-01-18 09:57:56.0
BUY-1763965650527-005367,TRADER-0367,EQUITY,BUY,211.03,396,0,FILLED,2025-01-17 20:22:20.0
BUY-1763965650529-007118,TRADER-0118,CRYPTO,BUY,2710.89,16,0,FILLED,2025-01-18 17:45:24.0
BUY-1763965650526-004651,TRADER-0151,EQUITY,BUY,192.04,345,0,FILLED,2025-01-17 11:21:58.0
BUY-1763965650526-004513,TRADER-0013,CRYPTO,BUY,4793.8,5,0,FILLED,2025-01-17 10:13:50.0
BUY-1763965650524-003680,TRADER-0180,EQUITY,BUY,448.68,41,0,FILLED,2025-01-17 00:00:01.0
BUY-1763965650521-001576,TRADER-0076,EQUITY,BUY,333.11,272,0,FILLED,2025-01-15 23:01:18.0
BUY-1763965650529-007142,TRADER-0142,CRYPTO,BUY,2297.17,11,0,FILLED,2025-01-18 18:06:39.0
BUY-1763965650523-002521,TRADER-0021,FOREX,BUY,4.91,977,0,FILLED,2025-01-16 10:07:03.0
BUY-1763965650527-005509,TRADER-0009,CRYPTO,BUY,2734.77,15,0,FILLED,2025-01-17 21:44:06.0
BUY-1763965650518-000061,TRADER-0061,EQUITY,BUY,300.0,13,0,FILLED,2025-01-15 05:13:30.0
BUY-1763965650519-000424,TRADER-0424,EQUITY,BUY,150.0,15,0,FILLED,2025-01-15 08:35:20.0
BUY-1763965650522-001794,TRADER-0294,FOREX,BUY,8.7,829,0,FILLED,2025-01-16 01:51:47.0
BUY-1763965650518-000123,TRADER-0123,EQUITY,BUY,300.0,63,0,FILLED,2025-01-15 05:21:51.0
BUY-1763965650523-002879,TRADER-0379,EQUITY,BUY,381.91,128,0,FILLED,2025-01-16 14:05:33.0
BUY-1763965650520-000973,TRADER-0473,CRYPTO,BUY,754.98,36,0,FILLED,2025-01-15 15:29:56.0
BUY-1763965650525-004135,TRADER-0135,EQUITY,BUY,207.87,266,0,FILLED,2025-01-17 05:37:37.0
BUY-1763965650518-000077,TRADER-0077,EQUITY,BUY,250.0,38,0,FILLED,2025-01-15 04:32:17.0
BUY-1763965650523-002744,TRADER-0244,FOREX,BUY,7.79,797,0,FILLED,2025-01-16 13:12:16.0
BUY-1763965650524-003560,TRADER-0060,FOREX,BUY,7.72,405,0,FILLED,2025-01-16 23:04:26.0
BUY-1763965650522-002181,TRADER-0181,EQUITY,BUY,425.6,115,0,FILLED,2025-01-16 05:45:40.0
BUY-1763965650523-002413,TRADER-0413,EQUITY,BUY,141.56,364,0,FILLED,2025-01-16 08:47:07.0
BUY-1763965650522-002036,TRADER-0036,FOREX,BUY,6.74,735,0,FILLED,2025-01-16 04:24:09.0
BUY-1763965650522-002101,TRADER-0101,FOREX,BUY,5.02,224,0,FILLED,2025-01-16 04:56:28.0
BUY-1763965650520-000858,TRADER-0358,FOREX,BUY,9.66,763,0,FILLED,2025-01-15 14:34:57.0
BUY-1763965650525-004259,TRADER-0259,CRYPTO,BUY,3563.66,3,0,FILLED,2025-01-17 07:19:05.0
BUY-1763965650521-001554,TRADER-0054,CRYPTO,BUY,1075.81,46,0,FILLED,2025-01-15 22:20:40.0
BUY-1763965650529-007162,TRADER-0162,CRYPTO,BUY,2163.2,20,0,FILLED,2025-01-18 17:38:42.0
BUY-1763965650527-005623,TRADER-0123,EQUITY,BUY,169.21,556,0,FILLED,2025-01-17 23:43:52.0
BUY-1763965650526-004478,TRADER-0478,FOREX,BUY,5.86,483,0,FILLED,2025-01-17 09:49:37.0
BUY-1763965650529-006895,TRADER-0395,FOREX,BUY,5.25,878,0,FILLED,2025-01-18 14:31:06.0
BUY-1763965650522-001759,TRADER-0259,CRYPTO,BUY,3557.77,8,0,FILLED,2025-01-16 00:58:40.0
BUY-1763965650529-006887,TRADER-0387,FOREX,BUY,5.65,857,0,FILLED,2025-01-18 14:16:40.0
BUY-1763965650527-005660,TRADER-0160,FOREX,BUY,9.81,42,0,FILLED,2025-01-17 23:34:12.0
BUY-1763965650528-005892,TRADER-0392,EQUITY,BUY,424.12,1,0,FILLED,2025-01-18 02:50:36.0
BUY-1763965650526-004611,TRADER-0111,EQUITY,BUY,352.63,154,0,FILLED,2025-01-17 11:03:05.0
BUY-1763965650519-000491,TRADER-0491,EQUITY,BUY,250.0,59,0,FILLED,2025-01-15 09:27:28.0
BUY-1763965650521-001161,TRADER-0161,FOREX,BUY,5.09,921,0,FILLED,2025-01-15 18:10:12.0
BUY-1763965650524-003681,TRADER-0181,EQUITY,BUY,486.02,102,0,FILLED,2025-01-17 00:27:11.0
BUY-1763965650519-000598,TRADER-0098,FOREX,BUY,5.68,975,0,FILLED,2025-01-15 11:34:54.0
BUY-1763965650528-005934,TRADER-0434,CRYPTO,BUY,2571.68,5,0,FILLED,2025-01-18 03:34:17.0
BUY-1763965650527-005288,TRADER-0288,FOREX,BUY,8.93,960,0,FILLED,2025-01-17 19:25:39.0
BUY-1763965650519-000372,TRADER-0372,EQUITY,BUY,300.0,60,0,FILLED,2025-01-15 08:28:47.0
BUY-1763965650519-000205,TRADER-0205,CRYPTO,BUY,1500.0,22,0,FILLED,2025-01-15 06:22:32.0
BUY-1763965650518-000032,TRADER-0032,EQUITY,BUY,300.0,20,0,FILLED,2025-01-15 04:41:48.0
BUY-1763965650525-004155,TRADER-0155,FOREX,BUY,5.79,817,0,FILLED,2025-01-17 05:29:56.0
BUY-1763965650525-004380,TRADER-0380,FOREX,BUY,9.53,552,0,FILLED,2025-01-17 08:31:22.0
BUY-1763965650521-001177,TRADER-0177,EQUITY,BUY,369.87,111,0,FILLED,2025-01-15 18:14:22.0
BUY-1763965650528-005918,TRADER-0418,CRYPTO,BUY,4485.49,3,0,FILLED,2025-01-18 03:05:55.0
BUY-1763965650527-005590,TRADER-0090,EQUITY,BUY,347.49,283,0,FILLED,2025-01-17 23:02:54.0
BUY-1763965650521-001486,TRADER-0486,CRYPTO,BUY,3419.53,11,0,FILLED,2025-01-15 21:54:52.0
BUY-1763965650522-001672,TRADER-0172,EQUITY,BUY,380.01,244,0,FILLED,2025-01-16 00:17:30.0
BUY-1763965650523-002310,TRADER-0310,CRYPTO,BUY,2382.8,20,0,FILLED,2025-01-16 07:56:25.0
BUY-1763965650521-001055,TRADER-0055,EQUITY,BUY,344.97,249,0,FILLED,2025-01-15 16:32:18.0
BUY-1763965650526-004713,TRADER-0213,EQUITY,BUY,349.34,130,0,FILLED,2025-01-17 12:42:25.0
BUY-1763965650525-003706,TRADER-0206,EQUITY,BUY,455.78,112,0,FILLED,2025-01-17 00:18:16.0
BUY-1763965650524-003052,TRADER-0052,FOREX,BUY,5.27,974,0,FILLED,2025-01-16 16:49:16.0
BUY-1763965650528-006124,TRADER-0124,CRYPTO,BUY,1715.54,13,0,FILLED,2025-01-18 05:04:13.0
BUY-1763965650523-002402,TRADER-0402,FOREX,BUY,7.73,311,0,FILLED,2025-01-16 08:42:41.0
BUY-1763965650525-003955,TRADER-0455,EQUITY,BUY,175.34,536,0,FILLED,2025-01-17 03:00:48.0
BUY-1763965650522-002187,TRADER-0187,FOREX,BUY,5.21,128,0,FILLED,2025-01-16 06:44:24.0
BUY-1763965650522-002120,TRADER-0120,CRYPTO,BUY,2392.16,16,0,FILLED,2025-01-16 05:26:41.0
BUY-1763965650525-004056,TRADER-0056,CRYPTO,BUY,4512.09,5,0,FILLED,2025-01-17 04:18:05.0
BUY-1763965650526-005050,TRADER-0050,CRYPTO,BUY,2133.27,7,0,FILLED,2025-01-17 16:12:13.0
BUY-1763965650523-002527,TRADER-0027,CRYPTO,BUY,2119.58,17,0,FILLED,2025-01-16 10:38:33.0
BUY-1763965650524-003112,TRADER-0112,FOREX,BUY,4.74,806,0,FILLED,2025-01-16 17:49:27.0
BUY-1763965650526-004511,TRADER-0011,EQUITY,BUY,488.21,103,0,FILLED,2025-01-17 09:52:58.0
BUY-1763965650524-003616,TRADER-0116,CRYPTO,BUY,2150.29,10,0,FILLED,2025-01-16 23:12:45.0
BUY-1763965650521-001601,TRADER-0101,FOREX,BUY,4.97,995,0,FILLED,2025-01-15 22:56:51.0
BUY-1763965650525-004148,TRADER-0148,FOREX,BUY,7.69,692,0,FILLED,2025-01-17 05:34:03.0
BUY-1763965650529-007188,TRADER-0188,EQUITY,BUY,415.41,88,0,FILLED,2025-01-18 18:13:15.0
BUY-1763965650519-000215,TRADER-0215,EQUITY,BUY,250.0,67,0,FILLED,2025-01-15 06:27:13.0
BUY-1763965650529-007295,TRADER-0295,CRYPTO,BUY,3185.77,13,0,FILLED,2025-01-18 19:35:30.0
BUY-1763965650527-005619,TRADER-0119,FOREX,BUY,6.15,840,0,FILLED,2025-01-17 23:25:29.0
BUY-1763965650525-004297,TRADER-0297,EQUITY,BUY,486.53,44,0,FILLED,2025-01-17 07:56:22.0
BUY-1763965650527-005207,TRADER-0207,EQUITY,BUY,407.86,108,0,FILLED,2025-01-17 18:49:01.0
BUY-1763965650529-007389,TRADER-0389,CRYPTO,BUY,3700.18,12,0,FILLED,2025-01-18 21:01:55.0
BUY-1763965650523-002702,TRADER-0202,CRYPTO,BUY,820.66,15,0,FILLED,2025-01-16 12:50:08.0
BUY-1763965650526-004736,TRADER-0236,EQUITY,BUY,288.16,18,0,FILLED,2025-01-17 12:53:14.0
BUY-1763965650526-004514,TRADER-0014,FOREX,BUY,7.39,143,0,FILLED,2025-01-17 09:41:16.0
BUY-1763965650526-004682,TRADER-0182,CRYPTO,BUY,578.2,82,0,FILLED,2025-01-17 12:32:16.0
BUY-1763965650519-000600,TRADER-0100,CRYPTO,BUY,4070.68,11,0,FILLED,2025-01-15 10:47:05.0
BUY-1763965650523-002497,TRADER-0497,FOREX,BUY,5.46,963,0,FILLED,2025-01-16 09:47:00.0
BUY-1763965650529-006664,TRADER-0164,FOREX,BUY,8.9,566,0,FILLED,2025-01-18 12:14:56.0
BUY-1763965650520-000689,TRADER-0189,CRYPTO,BUY,3050.48,2,0,FILLED,2025-01-15 12:11:27.0
BUY-1763965650525-004317,TRADER-0317,CRYPTO,BUY,3482.78,11,0,FILLED,2025-01-17 08:06:00.0
BUY-1763965650524-003377,TRADER-0377,CRYPTO,BUY,2411.86,11,0,FILLED,2025-01-16 20:05:55.0
BUY-1763965650529-006886,TRADER-0386,EQUITY,BUY,345.66,171,0,FILLED,2025-01-18 14:26:52.0
BUY-1763965650528-006265,TRADER-0265,FOREX,BUY,6.54,907,0,FILLED,2025-01-18 07:16:01.0
BUY-1763965650527-005353,TRADER-0353,EQUITY,BUY,188.69,299,0,FILLED,2025-01-17 20:40:19.0
BUY-1763965650528-006626,TRADER-0126,EQUITY,BUY,231.93,173,0,FILLED,2025-01-18 11:59:32.0
BUY-1763965650520-001038,TRADER-0038,EQUITY,BUY,461.06,139,0,FILLED,2025-01-15 16:49:01.0
BUY-1763965650525-004291,TRADER-0291,CRYPTO,BUY,3904.22,6,0,FILLED,2025-01-17 07:39:16.0
BUY-1763965650528-005931,TRADER-0431,CRYPTO,BUY,1551.36,21,0,FILLED,2025-01-18 03:37:39.0
BUY-1763965650529-006661,TRADER-0161,CRYPTO,BUY,1959.92,23,0,FILLED,2025-01-18 12:23:18.0
BUY-1763965650522-001763,TRADER-0263,EQUITY,BUY,174.44,320,0,FILLED,2025-01-16 01:16:05.0
BUY-1763965650521-001078,TRADER-0078,CRYPTO,BUY,2205.65,20,0,FILLED,2025-01-15 16:30:50.0
BUY-1763965650528-005840,TRADER-0340,FOREX,BUY,9.75,413,0,FILLED,2025-01-18 01:43:16.0
BUY-1763965650521-001563,TRADER-0063,EQUITY,BUY,455.02,118,0,FILLED,2025-01-15 22:26:56.0
BUY-1763965650520-000993,TRADER-0493,FOREX,BUY,6.9,635,0,FILLED,2025-01-15 16:05:56.0
BUY-1763965650528-006228,TRADER-0228,CRYPTO,BUY,3628.79,10,0,FILLED,2025-01-18 06:14:16.0
BUY-1763965650529-007298,TRADER-0298,CRYPTO,BUY,4897.4,3,0,FILLED,2025-01-18 19:38:47.0
BUY-1763965650524-003070,TRADER-0070,EQUITY,BUY,194.92,211,0,FILLED,2025-01-16 17:11:58.0
BUY-1763965650526-004542,TRADER-0042,CRYPTO,BUY,1916.33,16,0,FILLED,2025-01-17 10:31:29.0
BUY-1763965650526-004704,TRADER-0204,CRYPTO,BUY,4084.73,6,0,FILLED,2025-01-17 12:08:24.0
BUY-1763965650526-004814,TRADER-0314,EQUITY,BUY,340.22,122,0,FILLED,2025-01-17 13:44:58.0
BUY-1763965650527-005444,TRADER-0444,CRYPTO,BUY,4935.28,6,0,FILLED,2025-01-17 21:42:31.0
BUY-1763965650529-006961,TRADER-0461,FOREX,BUY,8.06,936,0,FILLED,2025-01-18 15:50:15.0
BUY-1763965650528-006289,TRADER-0289,CRYPTO,BUY,4355.84,2,0,FILLED,2025-01-18 07:29:11.0
BUY-1763965650527-005507,TRADER-0007,EQUITY,BUY,175.67,318,0,FILLED,2025-01-17 21:56:36.0
BUY-1763965650521-001179,TRADER-0179,EQUITY,BUY,267.33,114,0,FILLED,2025-01-15 18:21:30.0
BUY-1763965650519-000585,TRADER-0085,CRYPTO,BUY,920.3,37,0,FILLED,2025-01-15 11:29:41.0
BUY-1763965650527-005475,TRADER-0475,CRYPTO,BUY,3290.78,9,0,FILLED,2025-01-17 22:11:57.0
BUY-1763965650524-002997,TRADER-0497,CRYPTO,BUY,4973.23,2,0,FILLED,2025-01-16 15:41:46.0
BUY-1763965650519-000258,TRADER-0258,CRYPTO,BUY,1000.0,32,0,FILLED,2025-01-15 06:54:43.0
BUY-1763965650521-001526,TRADER-0026,FOREX,BUY,7.26,524,0,FILLED,2025-01-15 22:22:43.0
BUY-1763965650523-002581,TRADER-0081,CRYPTO,BUY,784.99,47,0,FILLED,2025-01-16 11:20:39.0
BUY-1763965650527-005620,TRADER-0120,CRYPTO,BUY,4255.7,7,0,FILLED,2025-01-17 23:14:23.0
BUY-1763965650524-003127,TRADER-0127,FOREX,BUY,6.05,145,0,FILLED,2025-01-16 17:42:30.0
BUY-1763965650522-001871,TRADER-0371,CRYPTO,BUY,4139.14,3,0,FILLED,2025-01-16 02:34:38.0
BUY-1763965650529-007301,TRADER-0301,CRYPTO,BUY,1222.4,16,0,FILLED,2025-01-18 19:31:29.0
BUY-1763965650529-007235,TRADER-0235,EQUITY,BUY,139.64,385,0,FILLED,2025-01-18 18:28:07.0
BUY-1763965650528-006288,TRADER-0288,EQUITY,BUY,242.08,391,0,FILLED,2025-01-18 07:10:48.0
BUY-1763965650519-000561,TRADER-0061,EQUITY,BUY,293.34,135,0,FILLED,2025-01-15 10:24:43.0
BUY-1763965650529-006746,TRADER-0246,EQUITY,BUY,404.52,19,0,FILLED,2025-01-18 13:00:11.0
BUY-1763965650520-000807,TRADER-0307,CRYPTO,BUY,2978.91,7,0,FILLED,2025-01-15 13:49:44.0
BUY-1763965650525-004002,TRADER-0002,EQUITY,BUY,174.4,270,0,FILLED,2025-01-17 04:23:21.0
BUY-1763965650523-002732,TRADER-0232,FOREX,BUY,5.98,285,0,FILLED,2025-01-16 12:32:41.0
BUY-1763965650518-000104,TRADER-0104,CRYPTO,BUY,1500.0,19,0,FILLED,2025-01-15 05:11:22.0
BUY-1763965650519-000381,TRADER-0381,EQUITY,BUY,300.0,79,0,FILLED,2025-01-15 09:03:41.0
BUY-1763965650526-004637,TRADER-0137,CRYPTO,BUY,732.75,9,0,FILLED,2025-01-17 12:03:30.0
BUY-1763965650525-003840,TRADER-0340,FOREX,BUY,6.26,929,0,FILLED,2025-01-17 02:21:46.0
BUY-1763965650522-001776,TRADER-0276,FOREX,BUY,7.14,556,0,FILLED,2025-01-16 01:28:47.0
BUY-1763965650524-003190,TRADER-0190,FOREX,BUY,7.33,138,0,FILLED,2025-01-16 18:23:55.0
BUY-1763965650528-006348,TRADER-0348,CRYPTO,BUY,572.59,46,0,FILLED,2025-01-18 08:02:20.0
BUY-1763965650521-001372,TRADER-0372,FOREX,BUY,9.69,587,0,FILLED,2025-01-15 20:18:19.0
BUY-1763965650529-007403,TRADER-0403,EQUITY,BUY,378.29,50,0,FILLED,2025-01-18 21:13:05.0
BUY-1763965650526-004831,TRADER-0331,EQUITY,BUY,165.46,490,0,FILLED,2025-01-17 14:10:53.0
BUY-1763965650524-003268,TRADER-0268,CRYPTO,BUY,2211.67,13,0,FILLED,2025-01-16 18:57:35.0
BUY-1763965650524-003600,TRADER-0100,EQUITY,BUY,243.95,245,0,FILLED,2025-01-16 23:31:00.0
BUY-1763965650523-002290,TRADER-0290,FOREX,BUY,4.65,592,0,FILLED,2025-01-16 07:57:30.0
BUY-1763965650522-001732,TRADER-0232,EQUITY,BUY,229.14,50,0,FILLED,2025-01-16 00:52:50.0
BUY-1763965650526-004588,TRADER-0088,EQUITY,BUY,240.8,358,0,FILLED,2025-01-17 10:33:53.0
BUY-1763965650521-001280,TRADER-0280,CRYPTO,BUY,3332.52,3,0,FILLED,2025-01-15 19:21:02.0
BUY-1763965650520-000639,TRADER-0139,CRYPTO,BUY,2785.26,2,0,FILLED,2025-01-15 11:56:51.0
BUY-1763965650523-002862,TRADER-0362,CRYPTO,BUY,1116.15,30,0,FILLED,2025-01-16 14:16:23.0
BUY-1763965650523-002947,TRADER-0447,CRYPTO,BUY,710.47,39,0,FILLED,2025-01-16 15:36:31.0
BUY-1763965650525-004121,TRADER-0121,CRYPTO,BUY,904.78,43,0,FILLED,2025-01-17 05:45:48.0
BUY-1763965650520-000754,TRADER-0254,EQUITY,BUY,146.79,79,0,FILLED,2025-01-15 13:21:53.0
BUY-1763965650527-005486,TRADER-0486,FOREX,BUY,5.53,970,0,FILLED,2025-01-17 22:12:45.0
BUY-1763965650528-006444,TRADER-0444,EQUITY,BUY,163.25,332,0,FILLED,2025-01-18 09:01:35.0
BUY-1763965650523-002404,TRADER-0404,EQUITY,BUY,239.86,63,0,FILLED,2025-01-16 08:37:55.0
BUY-1763965650519-000202,TRADER-0202,EQUITY,BUY,150.0,38,0,FILLED,2025-01-15 06:27:17.0
BUY-1763965650522-001789,TRADER-0289,EQUITY,BUY,390.19,250,0,FILLED,2025-01-16 01:57:50.0
BUY-1763965650521-001151,TRADER-0151,FOREX,BUY,5.66,634,0,FILLED,2025-01-15 17:51:22.0
BUY-1763965650523-002431,TRADER-0431,CRYPTO,BUY,4679.53,4,0,FILLED,2025-01-16 08:45:34.0
BUY-1763965650520-000769,TRADER-0269,FOREX,BUY,9.61,819,0,FILLED,2025-01-15 12:48:11.0
BUY-1763965650526-004608,TRADER-0108,EQUITY,BUY,483.17,148,0,FILLED,2025-01-17 11:30:11.0
BUY-1763965650521-001371,TRADER-0371,CRYPTO,BUY,2635.5,5,0,FILLED,2025-01-15 20:08:18.0
BUY-1763965650522-001964,TRADER-0464,CRYPTO,BUY,4478.66,4,0,FILLED,2025-01-16 03:14:48.0
BUY-1763965650529-006718,TRADER-0218,FOREX,BUY,5.58,624,0,FILLED,2025-01-18 12:42:24.0
BUY-1763965650525-004067,TRADER-0067,FOREX,BUY,7.85,888,0,FILLED,2025-01-17 05:06:21.0
BUY-1763965650523-002601,TRADER-0101,EQUITY,BUY,398.62,107,0,FILLED,2025-01-16 10:45:39.0
BUY-1763965650523-002312,TRADER-0312,EQUITY,BUY,417.91,94,0,FILLED,2025-01-16 07:26:26.0
BUY-1763965650527-005252,TRADER-0252,EQUITY,BUY,395.83,130,0,FILLED,2025-01-17 19:17:49.0
BUY-1763965650527-005481,TRADER-0481,EQUITY,BUY,284.11,215,0,FILLED,2025-01-17 22:15:01.0
BUY-1763965650527-005413,TRADER-0413,EQUITY,BUY,347.29,101,0,FILLED,2025-01-17 20:38:47.0
BUY-1763965650524-003571,TRADER-0071,CRYPTO,BUY,2283.95,19,0,FILLED,2025-01-16 22:28:24.0
BUY-1763965650525-004320,TRADER-0320,FOREX,BUY,4.92,897,0,FILLED,2025-01-17 07:26:59.0
BUY-1763965650529-007033,TRADER-0033,EQUITY,BUY,248.09,375,0,FILLED,2025-01-18 16:29:16.0
BUY-1763965650524-003302,TRADER-0302,CRYPTO,BUY,4459.43,5,0,FILLED,2025-01-16 19:52:46.0
BUY-1763965650529-006891,TRADER-0391,FOREX,BUY,8.03,984,0,FILLED,2025-01-18 14:14:57.0
BUY-1763965650525-003717,TRADER-0217,FOREX,BUY,6.74,24,0,FILLED,2025-01-17 00:49:03.0
BUY-1763965650519-000519,TRADER-0019,CRYPTO,BUY,1863.23,24,0,FILLED,2025-01-15 10:27:04.0
BUY-1763965650529-007049,TRADER-0049,CRYPTO,BUY,3302.76,14,0,FILLED,2025-01-18 16:51:23.0
BUY-1763965650520-000775,TRADER-0275,FOREX,BUY,4.28,921,0,FILLED,2025-01-15 13:25:45.0
BUY-1763965650524-003366,TRADER-0366,FOREX,BUY,8.38,545,0,FILLED,2025-01-16 20:08:49.0
BUY-1763965650521-001387,TRADER-0387,CRYPTO,BUY,2399.56,6,0,FILLED,2025-01-15 20:40:54.0
BUY-1763965650520-000895,TRADER-0395,CRYPTO,BUY,4891.26,9,0,FILLED,2025-01-15 15:10:51.0
BUY-1763965650529-006636,TRADER-0136,CRYPTO,BUY,3298.77,6,0,FILLED,2025-01-18 11:13:45.0
BUY-1763965650529-006859,TRADER-0359,CRYPTO,BUY,1539.03,27,0,FILLED,2025-01-18 14:09:33.0
BUY-1763965650527-005572,TRADER-0072,CRYPTO,BUY,4938.56,5,0,FILLED,2025-01-17 23:11:23.0
BUY-1763965650522-002177,TRADER-0177,CRYPTO,BUY,1958.54,5,0,FILLED,2025-01-16 06:07:27.0
BUY-1763965650523-002883,TRADER-0383,CRYPTO,BUY,956.05,9,0,FILLED,2025-01-16 14:25:01.0
BUY-1763965650526-004639,TRADER-0139,EQUITY,BUY,377.3,57,0,FILLED,2025-01-17 11:35:46.0
BUY-1763965650529-006764,TRADER-0264,EQUITY,BUY,180.0,478,0,FILLED,2025-01-18 13:11:11.0
BUY-1763965650527-005407,TRADER-0407,EQUITY,BUY,399.39,199,0,FILLED,2025-01-17 20:38:12.0
BUY-1763965650525-003685,TRADER-0185,FOREX,BUY,5.69,724,0,FILLED,2025-01-17 00:38:57.0
BUY-1763965650521-001184,TRADER-0184,EQUITY,BUY,489.64,171,0,FILLED,2025-01-15 18:01:40.0
BUY-1763965650529-006765,TRADER-0265,EQUITY,BUY,397.31,177,0,FILLED,2025-01-18 12:44:20.0
BUY-1763965650524-003058,TRADER-0058,EQUITY,BUY,225.14,295,0,FILLED,2025-01-16 16:33:48.0
BUY-1763965650526-005073,TRADER-0073,CRYPTO,BUY,3836.31,6,0,FILLED,2025-01-17 16:27:25.0
BUY-1763965650525-004265,TRADER-0265,CRYPTO,BUY,3375.87,11,0,FILLED,2025-01-17 07:18:21.0
BUY-1763965650527-005281,TRADER-0281,CRYPTO,BUY,4774.64,1,0,FILLED,2025-01-17 19:32:26.0
BUY-1763965650521-001485,TRADER-0485,EQUITY,BUY,250.55,51,0,FILLED,2025-01-15 21:58:46.0
BUY-1763965650523-002853,TRADER-0353,CRYPTO,BUY,483.31,60,0,FILLED,2025-01-16 14:20:20.0
BUY-1763965650521-001566,TRADER-0066,FOREX,BUY,7.14,359,0,FILLED,2025-01-15 22:35:08.0
BUY-1763965650529-006951,TRADER-0451,FOREX,BUY,5.61,933,0,FILLED,2025-01-18 15:29:12.0
BUY-1763965650520-000877,TRADER-0377,CRYPTO,BUY,3798.38,10,0,FILLED,2025-01-15 14:42:11.0
BUY-1763965650519-000346,TRADER-0346,CRYPTO,BUY,2500.0,19,0,FILLED,2025-01-15 08:06:36.0
BUY-1763965650523-002681,TRADER-0181,FOREX,BUY,6.67,325,0,FILLED,2025-01-16 12:10:39.0
BUY-1763965650526-004806,TRADER-0306,FOREX,BUY,6.53,112,0,FILLED,2025-01-17 13:58:16.0
BUY-1763965650522-002165,TRADER-0165,FOREX,BUY,8.62,422,0,FILLED,2025-01-16 06:17:46.0
BUY-1763965650522-002164,TRADER-0164,CRYPTO,BUY,1625.77,30,0,FILLED,2025-01-16 06:26:56.0
BUY-1763965650525-003948,TRADER-0448,FOREX,BUY,8.48,513,0,FILLED,2025-01-17 03:34:06.0
BUY-1763965650524-003266,TRADER-0266,CRYPTO,BUY,3610.78,7,0,FILLED,2025-01-16 19:39:41.0
BUY-1763965650523-002618,TRADER-0118,EQUITY,BUY,483.64,23,0,FILLED,2025-01-16 11:32:38.0
BUY-1763965650520-000815,TRADER-0315,EQUITY,BUY,397.37,53,0,FILLED,2025-01-15 13:28:08.0
BUY-1763965650527-005641,TRADER-0141,CRYPTO,BUY,2459.52,8,0,FILLED,2025-01-17 23:33:14.0
BUY-1763965650529-007012,TRADER-0012,FOREX,BUY,8.69,404,0,FILLED,2025-01-18 15:53:45.0
BUY-1763965650528-005926,TRADER-0426,FOREX,BUY,8.27,192,0,FILLED,2025-01-18 02:54:27.0
BUY-1763965650523-002734,TRADER-0234,EQUITY,BUY,375.93,155,0,FILLED,2025-01-16 12:50:50.0
BUY-1763965650523-002731,TRADER-0231,CRYPTO,BUY,4809.2,10,0,FILLED,2025-01-16 12:53:49.0
BUY-1763965650523-002842,TRADER-0342,CRYPTO,BUY,2560.87,13,0,FILLED,2025-01-16 14:09:38.0
BUY-1763965650524-003323,TRADER-0323,CRYPTO,BUY,1053.67,19,0,FILLED,2025-01-16 19:57:01.0
BUY-1763965650526-004811,TRADER-0311,CRYPTO,BUY,3673.54,6,0,FILLED,2025-01-17 14:13:05.0
BUY-1763965650520-000868,TRADER-0368,CRYPTO,BUY,2525.97,10,0,FILLED,2025-01-15 14:08:44.0
BUY-1763965650523-002914,TRADER-0414,CRYPTO,BUY,2961.96,1,0,FILLED,2025-01-16 14:33:01.0
BUY-1763965650523-002287,TRADER-0287,CRYPTO,BUY,986.44,2,0,FILLED,2025-01-16 07:42:19.0
BUY-1763965650520-000802,TRADER-0302,EQUITY,BUY,153.2,285,0,FILLED,2025-01-15 13:25:19.0
BUY-1763965650524-003643,TRADER-0143,FOREX,BUY,9.81,260,0,FILLED,2025-01-17 00:04:07.0
BUY-1763965650522-001852,TRADER-0352,FOREX,BUY,9.3,406,0,FILLED,2025-01-16 02:21:05.0
BUY-1763965650528-006196,TRADER-0196,EQUITY,BUY,217.86,22,0,FILLED,2025-01-18 06:37:21.0
BUY-1763965650524-003380,TRADER-0380,FOREX,BUY,7.72,841,0,FILLED,2025-01-16 21:02:52.0
BUY-1763965650523-002873,TRADER-0373,CRYPTO,BUY,1408.56,10,0,FILLED,2025-01-16 14:48:36.0
BUY-1763965650524-003151,TRADER-0151,EQUITY,BUY,214.47,128,0,FILLED,2025-01-16 17:56:37.0
BUY-1763965650523-002696,TRADER-0196,FOREX,BUY,7.73,44,0,FILLED,2025-01-16 12:14:27.0
BUY-1763965650528-005970,TRADER-0470,FOREX,BUY,7.89,288,0,FILLED,2025-01-18 03:45:04.0
BUY-1763965650526-004412,TRADER-0412,EQUITY,BUY,308.99,230,0,FILLED,2025-01-17 09:17:29.0
BUY-1763965650523-002877,TRADER-0377,EQUITY,BUY,272.54,104,0,FILLED,2025-01-16 14:16:46.0
BUY-1763965650521-001167,TRADER-0167,CRYPTO,BUY,2693.44,8,0,FILLED,2025-01-15 18:06:04.0
BUY-1763965650529-006853,TRADER-0353,EQUITY,BUY,206.5,327,0,FILLED,2025-01-18 14:21:56.0
BUY-1763965650525-004274,TRADER-0274,FOREX,BUY,5.89,638,0,FILLED,2025-01-17 06:58:05.0
BUY-1763965650529-007430,TRADER-0430,EQUITY,BUY,467.2,133,0,FILLED,2025-01-18 21:09:03.0
