OrderId,TraderId,TradeType,OrderType,Price,Quantity,RemainingQuantity,Status,Timestamp
BUY-1763965650529-006838,TRADER-0338,FOREX,BUY,3.21,142,142,PENDING,2025-01-18 14:28:20.0
BUY-1763965650520-000753,TRADER-0253,FOREX,BUY,1.23,710,710,PENDING,2025-01-15 13:12:17.0
BUY-1763965650522-001968,TRADER-0468,EQUITY,BUY,54.61,790,790,PENDING,2025-01-16 03:27:11.0
BUY-1763965650523-002667,TRADER-0167,FOREX,BUY,3.17,396,396,PENDING,2025-01-16 11:39:01.0
BUY-1763965650529-007435,TRADER-0435,EQUITY,BUY,126.28,209,209,PENDING,2025-01-18 21:32:44.0
BUY-1763965650525-003721,TRADER-0221,EQUITY,BUY,119.18,765,765,PENDING,2025-01-17 00:32:41.0
BUY-1763965650528-006018,TRADER-0018,FOREX,BUY,1.45,169,169,PENDING,2025-01-18 04:28:35.0
BUY-1763965650523-002670,TRADER-0170,FOREX,BUY,2.78,912,912,PENDING,2025-01-16 12:09:41.0
BUY-1763965650526-004685,TRADER-0185,FOREX,BUY,1.83,76,76,PENDING,2025-01-17 11:52:49.0
BUY-1763965650525-004084,TRADER-0084,FOREX,BUY,4.05,855,855,PENDING,2025-01-17 04:43:19.0
BUY-1763965650528-006396,TRADER-0396,FOREX,BUY,1.65,510,510,PENDING,2025-01-18 08:49:18.0
BUY-1763965650523-002301,TRADER-0301,FOREX,BUY,1.72,153,153,PENDING,2025-01-16 07:32:37.0
BUY-1763965650525-004058,TRADER-0058,FOREX,BUY,3.01,313,313,PENDING,2025-01-17 04:25:50.0
BUY-1763965650525-003787,TRADER-0287,CRYPTO,BUY,341.11,32,32,PENDING,2025-01-17 01:39:16.0
BUY-1763965650525-004117,TRADER-0117,EQUITY,BUY,74.16,725,725,PENDING,2025-01-17 05:32:35.0
BUY-1763965650520-001037,TRADER-0037,FOREX,BUY,2.52,686,686,PENDING,2025-01-15 16:06:06.0
BUY-1763965650529-006752,TRADER-0252,FOREX,BUY,1.32,452,452,PENDING,2025-01-18 12:45:42.0
BUY-1763965650525-004224,TRADER-0224,FOREX,BUY,3.97,467,467,PENDING,2025-01-17 07:05:37.0
BUY-1763965650523-002558,TRADER-0058,FOREX,BUY,2.1,666,666,PENDING,2025-01-16 11:05:18.0
BUY-1763965650521-001523,TRADER-0023,EQUITY,BUY,57.77,17,17,PENDING,2025-01-15 22:41:48.0
BUY-1763965650527-005101,TRADER-0101,FOREX,BUY,1.9,490,490,PENDING,2025-01-17 17:26:50.0
BUY-1763965650526-004934,TRADER-0434,FOREX,BUY,2.26,460,460,PENDING,2025-01-17 14:52:05.0
BUY-1763965650524-003038,TRADER-0038,CRYPTO,BUY,405.95,103,103,PENDING,2025-01-16 16:55:37.0
BUY-1763965650528-005928,TRADER-0428,EQUITY,BUY,80.23,407,407,PENDING,2025-01-18 03:00:15.0
BUY-1763965650529-006978,TRADER-0478,FOREX,BUY,2.88,62,62,PENDING,2025-01-18 15:25:07.0
BUY-1763965650519-000378,TRADER-0378,FOREX,BUY,2.5,59,59,PENDING,2025-01-15 08:53:33.0
BUY-1763965650524-003581,TRADER-0081,EQUITY,BUY,132.18,61,61,PENDING,2025-01-16 22:41:23.0
BUY-1763965650525-003850,TRADER-0350,EQUITY,BUY,69.71,442,442,PENDING,2025-01-17 01:49:20.0
BUY-1763965650528-006119,TRADER-0119,FOREX,BUY,1.42,775,775,PENDING,2025-01-18 05:25:07.0
BUY-1763965650521-001074,TRADER-0074,FOREX,BUY,2.1,363,363,PENDING,2025-01-15 16:36:42.0
BUY-1763965650518-000096,TRADER-0096,FOREX,BUY,3.5,95,95,PENDING,2025-01-15 05:15:01.0
BUY-1763965650524-003507,TRADER-0007,FOREX,BUY,1.37,492,492,PENDING,2025-01-16 21:48:13.0
BUY-1763965650527-005476,TRADER-0476,FOREX,BUY,3.31,938,938,PENDING,2025-01-17 21:18:11.0
BUY-1763965650521-001263,TRADER-0263,FOREX,BUY,1.41,775,775,PENDING,2025-01-15 19:09:55.0
BUY-1763965650526-004560,TRADER-0060,EQUITY,BUY,50.81,623,623,PENDING,2025-01-17 10:23:45.0
BUY-1763965650522-001742,TRADER-0242,EQUITY,BUY,81.44,95,95,PENDING,2025-01-16 01:10:17.0
BUY-1763965650523-002886,TRADER-0386,FOREX,BUY,4.03,284,284,PENDING,2025-01-16 14:35:01.0
BUY-1763965650526-004941,TRADER-0441,FOREX,BUY,3.55,950,950,PENDING,2025-01-17 15:17:58.0
BUY-1763965650521-001416,TRADER-0416,FOREX,BUY,1.64,606,606,PENDING,2025-01-15 20:59:06.0
BUY-1763965650525-003953,TRADER-0453,CRYPTO,BUY,124.67,253,253,PENDING,2025-01-17 03:24:50.0
BUY-1763965650527-005703,TRADER-0203,CRYPTO,BUY,355.77,134,134,PENDING,2025-01-17 23:58:57.0
BUY-1763965650528-006011,TRADER-0011,FOREX,BUY,3.28,255,255,PENDING,2025-01-18 03:40:13.0
BUY-1763965650519-000339,TRADER-0339,FOREX,BUY,3.0,42,42,PENDING,2025-01-15 08:07:51.0
BUY-1763965650526-005063,TRADER-0063,EQUITY,BUY,102.87,403,403,PENDING,2025-01-17 17:11:42.0
BUY-1763965650520-000955,TRADER-0455,FOREX,BUY,3.43,764,764,PENDING,2025-01-15 15:49:34.0
BUY-1763965650522-001709,TRADER-0209,FOREX,BUY,3.14,160,160,PENDING,2025-01-16 00:33:11.0
BUY-1763965650526-004537,TRADER-0037,FOREX,BUY,1.1,572,572,PENDING,2025-01-17 10:02:06.0
BUY-1763965650524-003297,TRADER-0297,FOREX,BUY,2.45,40,40,PENDING,2025-01-16 19:38:09.0
BUY-1763965650519-000348,TRADER-0348,FOREX,BUY,1.5,74,74,PENDING,2025-01-15 08:17:54.0
BUY-1763965650529-006993,TRADER-0493,EQUITY,BUY,92.82,833,833,PENDING,2025-01-18 15:43:01.0
BUY-1763965650519-000379,TRADER-0379,FOREX,BUY,3.5,59,59,PENDING,2025-01-15 08:15:09.0
BUY-1763965650526-004690,TRADER-0190,EQUITY,BUY,88.98,648,648,PENDING,2025-01-17 12:23:29.0
BUY-1763965650523-002562,TRADER-0062,FOREX,BUY,1.9,484,484,PENDING,2025-01-16 11:06:09.0
BUY-1763965650519-000395,TRADER-0395,FOREX,BUY,2.0,43,43,PENDING,2025-01-15 08:27:31.0
BUY-1763965650518-000106,TRADER-0106,FOREX,BUY,2.0,39,39,PENDING,2025-01-15 04:47:32.0
BUY-1763965650525-004105,TRADER-0105,EQUITY,BUY,65.89,124,124,PENDING,2025-01-17 05:34:33.0
BUY-1763965650524-003326,TRADER-0326,FOREX,BUY,1.55,444,444,PENDING,2025-01-16 19:40:38.0
BUY-1763965650522-001607,TRADER-0107,EQUITY,BUY,103.81,140,140,PENDING,2025-01-15 22:58:38.0
BUY-1763965650521-001418,TRADER-0418,FOREX,BUY,3.13,478,478,PENDING,2025-01-15 20:41:46.0
BUY-1763965650524-003113,TRADER-0113,FOREX,BUY,3.44,401,401,PENDING,2025-01-16 16:58:25.0
BUY-1763965650529-006784,TRADER-0284,FOREX,BUY,1.86,960,960,PENDING,2025-01-18 12:58:58.0
BUY-1763965650527-005566,TRADER-0066,EQUITY,BUY,79.78,543,543,PENDING,2025-01-17 22:19:32.0
BUY-1763965650528-006589,TRADER-0089,CRYPTO,BUY,153.06,261,261,PENDING,2025-01-18 11:27:40.0
BUY-1763965650525-003692,TRADER-0192,FOREX,BUY,3.67,805,805,PENDING,2025-01-17 00:26:55.0
BUY-1763965650518-000001,TRADER-0001,EQUITY,BUY,100.0,79,79,PENDING,2025-01-15 04:29:20.0
BUY-1763965650527-005437,TRADER-0437,EQUITY,BUY,129.42,89,89,PENDING,2025-01-17 20:48:09.0
BUY-1763965650519-000399,TRADER-0399,FOREX,BUY,2.5,17,17,PENDING,2025-01-15 08:40:16.0
BUY-1763965650528-006010,TRADER-0010,FOREX,BUY,1.26,682,682,PENDING,2025-01-18 04:06:16.0
BUY-1763965650526-004972,TRADER-0472,FOREX,BUY,2.29,499,499,PENDING,2025-01-17 15:42:15.0
BUY-1763965650522-002205,TRADER-0205,FOREX,BUY,2.34,690,690,PENDING,2025-01-16 06:46:29.0
BUY-1763965650518-000067,TRADER-0067,FOREX,BUY,3.0,65,65,PENDING,2025-01-15 05:08:31.0
BUY-1763965650519-000253,TRADER-0253,FOREX,BUY,2.0,15,15,PENDING,2025-01-15 07:20:15.0
BUY-1763965650521-001210,TRADER-0210,FOREX,BUY,4.05,972,972,PENDING,2025-01-15 18:11:36.0
BUY-1763965650519-000225,TRADER-0225,FOREX,BUY,3.5,24,24,PENDING,2025-01-15 06:24:21.0
BUY-1763965650521-001142,TRADER-0142,FOREX,BUY,3.49,646,646,PENDING,2025-01-15 17:13:39.0
BUY-1763965650520-000848,TRADER-0348,FOREX,BUY,3.38,1000,1000,PENDING,2025-01-15 14:15:54.0
BUY-1763965650519-000208,TRADER-0208,FOREX,BUY,1.5,64,64,PENDING,2025-01-15 06:27:49.0
BUY-1763965650524-003387,TRADER-0387,FOREX,BUY,3.22,677,677,PENDING,2025-01-16 20:18:45.0
BUY-1763965650529-007478,TRADER-0478,CRYPTO,BUY,136.26,265,265,PENDING,2025-01-18 21:59:09.0
BUY-1763965650528-006152,TRADER-0152,FOREX,BUY,1.19,127,127,PENDING,2025-01-18 06:12:30.0
BUY-1763965650518-000046,TRADER-0046,FOREX,BUY,2.0,80,80,PENDING,2025-01-15 04:24:18.0
BUY-1763965650528-006041,TRADER-0041,EQUITY,BUY,52.83,183,183,PENDING,2025-01-18 04:10:06.0
BUY-1763965650529-006878,TRADER-0378,FOREX,BUY,1.03,625,625,PENDING,2025-01-18 14:54:47.0
BUY-1763965650522-002137,TRADER-0137,FOREX,BUY,1.79,776,776,PENDING,2025-01-16 05:27:39.0
BUY-1763965650522-001843,TRADER-0343,FOREX,BUY,2.46,576,576,PENDING,2025-01-16 02:00:36.0
BUY-1763965650521-001122,TRADER-0122,FOREX,BUY,3.1,610,610,PENDING,2025-01-15 17:17:13.0
BUY-1763965650521-001320,TRADER-0320,EQUITY,BUY,82.52,883,883,PENDING,2025-01-15 20:07:00.0
BUY-1763965650520-000865,TRADER-0365,FOREX,BUY,3.42,968,968,PENDING,2025-01-15 14:42:47.0
BUY-1763965650524-003340,TRADER-0340,FOREX,BUY,2.7,867,867,PENDING,2025-01-16 19:35:35.0
BUY-1763965650523-002284,TRADER-0284,FOREX,BUY,2.17,864,864,PENDING,2025-01-16 07:31:13.0
BUY-1763965650521-001342,TRADER-0342,EQUITY,BUY,112.06,620,620,PENDING,2025-01-15 20:26:14.0
BUY-1763965650526-004890,TRADER-0390,FOREX,BUY,3.6,776,776,PENDING,2025-01-17 14:49:35.0
BUY-1763965650523-002718,TRADER-0218,FOREX,BUY,2.38,725,725,PENDING,2025-01-16 12:19:34.0
BUY-1763965650518-000048,TRADER-0048,EQUITY,BUY,100.0,51,51,PENDING,2025-01-15 04:08:14.0
BUY-1763965650524-003619,TRADER-0119,EQUITY,BUY,101.52,80,80,PENDING,2025-01-16 23:03:27.0
BUY-1763965650525-003750,TRADER-0250,FOREX,BUY,1.79,716,716,PENDING,2025-01-17 00:38:59.0
BUY-1763965650523-002793,TRADER-0293,FOREX,BUY,1.82,405,405,PENDING,2025-01-16 13:21:33.0
BUY-1763965650524-003675,TRADER-0175,FOREX,BUY,1.47,946,946,PENDING,2025-01-17 00:02:47.0
BUY-1763965650529-007254,TRADER-0254,FOREX,BUY,2.32,923,923,PENDING,2025-01-18 18:50:42.0
BUY-1763965650521-001189,TRADER-0189,FOREX,BUY,2.71,479,479,PENDING,2025-01-15 18:04:50.0
BUY-1763965650523-002440,TRADER-0440,FOREX,BUY,4.09,686,686,PENDING,2025-01-16 08:58:33.0
BUY-1763965650525-004130,TRADER-0130,FOREX,BUY,2.14,658,658,PENDING,2025-01-17 05:14:42.0
BUY-1763965650528-006612,TRADER-0112,FOREX,BUY,1.24,476,476,PENDING,2025-01-18 10:56:54.0
BUY-1763965650525-003796,TRADER-0296,EQUITY,BUY,108.13,506,506,PENDING,2025-01-17 02:01:27.0
BUY-1763965650527-005778,TRADER-0278,FOREX,BUY,2.2,62,62,PENDING,2025-01-18 01:17:38.0
BUY-1763965650524-003575,TRADER-0075,FOREX,BUY,2.12,803,803,PENDING,2025-01-16 23:05:05.0
BUY-1763965650526-004434,TRADER-0434,FOREX,BUY,1.54,501,501,PENDING,2025-01-17 09:07:04.0
BUY-1763965650529-007043,TRADER-0043,FOREX,BUY,3.93,895,895,PENDING,2025-01-18 16:32:35.0
BUY-1763965650528-006349,TRADER-0349,FOREX,BUY,2.02,279,279,PENDING,2025-01-18 07:45:39.0
BUY-1763965650529-007005,TRADER-0005,FOREX,BUY,1.23,941,941,PENDING,2025-01-18 15:57:34.0
BUY-1763965650525-004172,TRADER-0172,FOREX,BUY,1.48,962,962,PENDING,2025-01-17 06:01:58.0
BUY-1763965650526-004594,TRADER-0094,EQUITY,BUY,52.23,190,190,PENDING,2025-01-17 10:56:24.0
BUY-1763965650523-002460,TRADER-0460,FOREX,BUY,4.09,4,4,PENDING,2025-01-16 09:37:04.0
BUY-1763965650524-003588,TRADER-0088,CRYPTO,BUY,355.61,30,30,PENDING,2025-01-16 22:55:22.0
BUY-1763965650524-003355,TRADER-0355,FOREX,BUY,2.39,68,68,PENDING,2025-01-16 19:51:47.0
BUY-1763965650525-003798,TRADER-0298,FOREX,BUY,4.1,228,228,PENDING,2025-01-17 01:50:43.0
BUY-1763965650527-005151,TRADER-0151,EQUITY,BUY,78.97,640,640,PENDING,2025-01-17 17:52:49.0
BUY-1763965650523-002459,TRADER-0459,FOREX,BUY,1.55,79,79,PENDING,2025-01-16 09:13:07.0
BUY-1763965650520-000968,TRADER-0468,FOREX,BUY,3.46,222,222,PENDING,2025-01-15 15:23:47.0
BUY-1763965650521-001130,TRADER-0130,EQUITY,BUY,104.08,488,488,PENDING,2025-01-15 17:28:30.0
BUY-1763965650529-007112,TRADER-0112,FOREX,BUY,3.12,546,546,PENDING,2025-01-18 17:05:47.0
BUY-1763965650525-004342,TRADER-0342,FOREX,BUY,2.66,680,680,PENDING,2025-01-17 08:23:13.0
BUY-1763965650524-003390,TRADER-0390,FOREX,BUY,2.44,804,804,PENDING,2025-01-16 20:46:01.0
BUY-1763965650519-000338,TRADER-0338,FOREX,BUY,2.0,86,86,PENDING,2025-01-15 08:17:10.0
BUY-1763965650522-002218,TRADER-0218,EQUITY,BUY,77.31,512,512,PENDING,2025-01-16 06:34:06.0
BUY-1763965650519-000588,TRADER-0088,EQUITY,BUY,88.42,119,119,PENDING,2025-01-15 11:08:14.0
BUY-1763965650528-005830,TRADER-0330,FOREX,BUY,3.24,250,250,PENDING,2025-01-18 02:17:31.0
BUY-1763965650528-006620,TRADER-0120,EQUITY,BUY,95.59,948,948,PENDING,2025-01-18 11:42:36.0
BUY-1763965650521-001583,TRADER-0083,FOREX,BUY,3.44,699,699,PENDING,2025-01-15 23:28:45.0
BUY-1763965650525-004163,TRADER-0163,EQUITY,BUY,55.79,901,901,PENDING,2025-01-17 06:10:42.0
BUY-1763965650522-001813,TRADER-0313,FOREX,BUY,2.22,553,553,PENDING,2025-01-16 02:02:42.0
BUY-1763965650526-004723,TRADER-0223,EQUITY,BUY,130.27,713,713,PENDING,2025-01-17 12:12:45.0
BUY-1763965650522-001845,TRADER-0345,EQUITY,BUY,128.55,565,565,PENDING,2025-01-16 02:15:42.0
BUY-1763965650518-000044,TRADER-0044,FOREX,BUY,2.5,95,95,PENDING,2025-01-15 04:22:22.0
BUY-1763965650525-004374,TRADER-0374,FOREX,BUY,2.89,507,507,PENDING,2025-01-17 08:43:10.0
BUY-1763965650519-000322,TRADER-0322,EQUITY,BUY,100.0,80,80,PENDING,2025-01-15 07:38:43.0
BUY-1763965650519-000572,TRADER-0072,FOREX,BUY,2.09,538,538,PENDING,2025-01-15 10:40:18.0
BUY-1763965650520-000758,TRADER-0258,FOREX,BUY,3.33,270,270,PENDING,2025-01-15 13:10:43.0
BUY-1763965650521-001362,TRADER-0362,EQUITY,BUY,51.1,164,164,PENDING,2025-01-15 20:30:32.0
BUY-1763965650525-004124,TRADER-0124,FOREX,BUY,2.87,400,400,PENDING,2025-01-17 05:03:55.0
BUY-1763965650525-003747,TRADER-0247,EQUITY,BUY,89.48,156,156,PENDING,2025-01-17 01:00:16.0
BUY-1763965650527-005607,TRADER-0107,FOREX,BUY,2.89,622,622,PENDING,2025-01-17 23:37:36.0
BUY-1763965650525-004041,TRADER-0041,FOREX,BUY,2.67,478,478,PENDING,2025-01-17 04:36:39.0
BUY-1763965650526-004474,TRADER-0474,FOREX,BUY,1.84,343,343,PENDING,2025-01-17 10:00:19.0
BUY-1763965650529-007251,TRADER-0251,FOREX,BUY,4.22,285,285,PENDING,2025-01-18 19:14:01.0
BUY-1763965650524-003506,TRADER-0006,EQUITY,BUY,53.13,905,905,PENDING,2025-01-16 22:13:01.0
BUY-1763965650525-003833,TRADER-0333,EQUITY,BUY,132.16,261,261,PENDING,2025-01-17 01:53:36.0
BUY-1763965650527-005754,TRADER-0254,EQUITY,BUY,130.12,706,706,PENDING,2025-01-18 00:47:26.0
BUY-1763965650529-006688,TRADER-0188,FOREX,BUY,4.14,559,559,PENDING,2025-01-18 12:07:40.0
BUY-1763965650520-000938,TRADER-0438,FOREX,BUY,1.6,295,295,PENDING,2025-01-15 15:37:54.0
BUY-1763965650528-006578,TRADER-0078,FOREX,BUY,3.21,424,424,PENDING,2025-01-18 10:40:15.0
BUY-1763965650526-004580,TRADER-0080,FOREX,BUY,3.23,431,431,PENDING,2025-01-17 11:18:57.0
BUY-1763965650525-003781,TRADER-0281,FOREX,BUY,2.47,323,323,PENDING,2025-01-17 01:01:35.0
BUY-1763965650529-006778,TRADER-0278,FOREX,BUY,2.81,945,945,PENDING,2025-01-18 13:32:53.0
BUY-1763965650526-005008,TRADER-0008,FOREX,BUY,3.69,822,822,PENDING,2025-01-17 16:15:15.0
BUY-1763965650518-000113,TRADER-0113,EQUITY,BUY,100.0,22,22,PENDING,2025-01-15 05:31:54.0
BUY-1763965650524-003379,TRADER-0379,EQUITY,BUY,100.79,937,937,PENDING,2025-01-16 20:12:08.0
BUY-1763965650526-004490,TRADER-0490,FOREX,BUY,3.37,143,143,PENDING,2025-01-17 10:11:22.0
BUY-1763965650525-004189,TRADER-0189,FOREX,BUY,3.83,164,164,PENDING,2025-01-17 06:25:30.0
BUY-1763965650522-001696,TRADER-0196,FOREX,BUY,1.54,648,648,PENDING,2025-01-16 00:43:16.0
BUY-1763965650519-000512,TRADER-0012,FOREX,BUY,1.04,211,211,PENDING,2025-01-15 10:03:33.0
BUY-1763965650527-005803,TRADER-0303,FOREX,BUY,3.94,256,256,PENDING,2025-01-18 01:38:32.0
BUY-1763965650519-000525,TRADER-0025,EQUITY,BUY,125.4,591,591,PENDING,2025-01-15 10:18:44.0
BUY-1763965650529-006797,TRADER-0297,EQUITY,BUY,93.09,475,475,PENDING,2025-01-18 13:22:27.0
BUY-1763965650523-002795,TRADER-0295,FOREX,BUY,1.7,358,358,PENDING,2025-01-16 13:53:27.0
BUY-1763965650519-000200,TRADER-0200,FOREX,BUY,1.5,100,100,PENDING,2025-01-15 06:07:47.0
BUY-1763965650520-000698,TRADER-0198,EQUITY,BUY,53.61,314,314,PENDING,2025-01-15 12:05:39.0
BUY-1763965650524-003475,TRADER-0475,EQUITY,BUY,126.1,434,434,PENDING,2025-01-16 21:23:46.0
BUY-1763965650526-004667,TRADER-0167,CRYPTO,BUY,331.0,142,142,PENDING,2025-01-17 12:19:46.0
BUY-1763965650524-003233,TRADER-0233,EQUITY,BUY,61.32,560,560,PENDING,2025-01-16 18:26:24.0
BUY-1763965650522-001856,TRADER-0356,FOREX,BUY,4.05,917,917,PENDING,2025-01-16 02:18:57.0
BUY-1763965650521-001473,TRADER-0473,EQUITY,BUY,92.62,179,179,PENDING,2025-01-15 21:35:14.0
BUY-1763965650525-003879,TRADER-0379,FOREX,BUY,3.22,100,100,PENDING,2025-01-17 02:57:40.0
BUY-1763965650522-001716,TRADER-0216,FOREX,BUY,2.79,511,511,PENDING,2025-01-16 00:12:02.0
BUY-1763965650526-004789,TRADER-0289,EQUITY,BUY,62.84,713,713,PENDING,2025-01-17 13:44:36.0
BUY-1763965650525-003705,TRADER-0205,FOREX,BUY,4.13,369,369,PENDING,2025-01-17 00:57:30.0
BUY-1763965650524-003197,TRADER-0197,FOREX,BUY,3.96,125,125,PENDING,2025-01-16 18:49:13.0
BUY-1763965650528-006264,TRADER-0264,FOREX,BUY,4.02,288,288,PENDING,2025-01-18 06:49:10.0
BUY-1763965650522-001830,TRADER-0330,FOREX,BUY,2.9,500,500,PENDING,2025-01-16 02:10:03.0
BUY-1763965650522-002065,TRADER-0065,CRYPTO,BUY,192.22,5,5,PENDING,2025-01-16 04:41:32.0
BUY-1763965650529-006637,TRADER-0137,EQUITY,BUY,112.22,552,552,PENDING,2025-01-18 11:27:00.0
BUY-1763965650526-004820,TRADER-0320,CRYPTO,BUY,212.41,202,202,PENDING,2025-01-17 14:14:22.0
BUY-1763965650522-002149,TRADER-0149,EQUITY,BUY,69.08,10,10,PENDING,2025-01-16 06:01:33.0
BUY-1763965650526-004543,TRADER-0043,FOREX,BUY,4.03,847,847,PENDING,2025-01-17 10:19:01.0
BUY-1763965650526-005060,TRADER-0060,FOREX,BUY,3.28,177,177,PENDING,2025-01-17 16:22:38.0
BUY-1763965650520-000737,TRADER-0237,FOREX,BUY,1.88,263,263,PENDING,2025-01-15 12:57:16.0
BUY-1763965650525-003829,TRADER-0329,EQUITY,BUY,96.14,713,713,PENDING,2025-01-17 01:46:55.0
BUY-1763965650527-005699,TRADER-0199,EQUITY,BUY,97.13,253,253,PENDING,2025-01-18 00:36:45.0
BUY-1763965650528-006053,TRADER-0053,CRYPTO,BUY,320.63,94,94,PENDING,2025-01-18 04:59:14.0
BUY-1763965650528-006158,TRADER-0158,EQUITY,BUY,99.54,6,6,PENDING,2025-01-18 05:29:18.0
BUY-1763965650526-004904,TRADER-0404,FOREX,BUY,2.49,26,26,PENDING,2025-01-17 15:06:43.0
BUY-1763965650524-003187,TRADER-0187,EQUITY,BUY,133.7,283,283,PENDING,2025-01-16 18:25:23.0
BUY-1763965650526-004623,TRADER-0123,FOREX,BUY,3.82,457,457,PENDING,2025-01-17 11:12:57.0
BUY-1763965650518-000012,TRADER-0012,FOREX,BUY,2.5,107,107,PENDING,2025-01-15 04:33:07.0
BUY-1763965650521-001288,TRADER-0288,FOREX,BUY,4.21,315,315,PENDING,2025-01-15 19:04:43.0
BUY-1763965650522-001839,TRADER-0339,FOREX,BUY,1.74,464,464,PENDING,2025-01-16 02:31:11.0
BUY-1763965650529-007414,TRADER-0414,EQUITY,BUY,129.4,538,538,PENDING,2025-01-18 20:58:26.0
BUY-1763965650526-004539,TRADER-0039,CRYPTO,BUY,120.79,196,196,PENDING,2025-01-17 10:16:16.0
BUY-1763965650525-003930,TRADER-0430,FOREX,BUY,1.7,342,342,PENDING,2025-01-17 03:05:14.0
BUY-1763965650521-001391,TRADER-0391,FOREX,BUY,3.98,880,880,PENDING,2025-01-15 20:29:04.0
BUY-1763965650521-001146,TRADER-0146,CRYPTO,BUY,349.0,35,35,PENDING,2025-01-15 17:39:22.0
BUY-1763965650525-004248,TRADER-0248,FOREX,BUY,1.99,959,959,PENDING,2025-01-17 06:33:41.0
BUY-1763965650523-002876,TRADER-0376,FOREX,BUY,3.78,843,843,PENDING,2025-01-16 14:27:23.0
BUY-1763965650528-005960,TRADER-0460,FOREX,BUY,1.64,114,114,PENDING,2025-01-18 03:45:30.0
BUY-1763965650527-005362,TRADER-0362,EQUITY,BUY,56.62,237,237,PENDING,2025-01-17 20:50:18.0
BUY-1763965650521-001152,TRADER-0152,FOREX,BUY,2.88,185,185,PENDING,2025-01-15 17:55:10.0
BUY-1763965650521-001132,TRADER-0132,EQUITY,BUY,125.96,782,782,PENDING,2025-01-15 17:06:44.0
BUY-1763965650522-001874,TRADER-0374,FOREX,BUY,4.17,236,236,PENDING,2025-01-16 02:49:09.0
BUY-1763965650527-005238,TRADER-0238,FOREX,BUY,2.26,748,748,PENDING,2025-01-17 18:43:51.0
BUY-1763965650528-006159,TRADER-0159,EQUITY,BUY,117.28,751,751,PENDING,2025-01-18 05:25:52.0
BUY-1763965650528-006026,TRADER-0026,EQUITY,BUY,66.71,733,733,PENDING,2025-01-18 04:03:02.0
BUY-1763965650527-005678,TRADER-0178,FOREX,BUY,2.33,270,270,PENDING,2025-01-18 00:27:52.0
BUY-1763965650524-003198,TRADER-0198,FOREX,BUY,2.27,91,91,PENDING,2025-01-16 18:40:26.0
BUY-1763965650526-004488,TRADER-0488,EQUITY,BUY,119.56,246,246,PENDING,2025-01-17 09:26:31.0
BUY-1763965650527-005268,TRADER-0268,FOREX,BUY,1.02,400,400,PENDING,2025-01-17 19:23:19.0
BUY-1763965650519-000460,TRADER-0460,FOREX,BUY,2.5,26,26,PENDING,2025-01-15 09:53:14.0
BUY-1763965650528-006298,TRADER-0298,EQUITY,BUY,63.96,873,873,PENDING,2025-01-18 07:55:23.0
BUY-1763965650518-000109,TRADER-0109,FOREX,BUY,2.5,47,47,PENDING,2025-01-15 05:29:26.0
BUY-1763965650527-005485,TRADER-0485,EQUITY,BUY,87.45,218,218,PENDING,2025-01-17 22:11:43.0
BUY-1763965650525-004087,TRADER-0087,FOREX,BUY,1.56,987,987,PENDING,2025-01-17 05:07:37.0
BUY-1763965650527-005228,TRADER-0228,FOREX,BUY,4.13,969,969,PENDING,2025-01-17 18:25:02.0
BUY-1763965650528-005805,TRADER-0305,FOREX,BUY,1.45,865,865,PENDING,2025-01-18 01:13:03.0
BUY-1763965650519-000434,TRADER-0434,EQUITY,BUY,100.0,18,18,PENDING,2025-01-15 09:36:29.0
BUY-1763965650521-001183,TRADER-0183,FOREX,BUY,2.49,137,137,PENDING,2025-01-15 18:36:50.0
BUY-1763965650518-000089,TRADER-0089,FOREX,BUY,3.5,26,26,PENDING,2025-01-15 04:56:25.0
BUY-1763965650526-004693,TRADER-0193,EQUITY,BUY,83.85,558,558,PENDING,2025-01-17 12:17:01.0
BUY-1763965650519-000490,TRADER-0490,FOREX,BUY,3.5,73,73,PENDING,2025-01-15 09:31:07.0
BUY-1763965650528-005849,TRADER-0349,EQUITY,BUY,98.93,238,238,PENDING,2025-01-18 02:31:20.0
BUY-1763965650524-003534,TRADER-0034,FOREX,BUY,2.68,733,733,PENDING,2025-01-16 22:22:18.0
BUY-1763965650525-003807,TRADER-0307,FOREX,BUY,1.34,319,319,PENDING,2025-01-17 01:35:43.0
BUY-1763965650524-003641,TRADER-0141,FOREX,BUY,3.6,503,503,PENDING,2025-01-16 23:58:08.0
BUY-1763965650529-007055,TRADER-0055,CRYPTO,BUY,284.96,10,10,PENDING,2025-01-18 16:16:46.0
BUY-1763965650519-000447,TRADER-0447,FOREX,BUY,3.5,72,72,PENDING,2025-01-15 09:18:00.0
BUY-1763965650529-007312,TRADER-0312,CRYPTO,BUY,131.17,249,249,PENDING,2025-01-18 19:28:47.0
BUY-1763965650522-002110,TRADER-0110,FOREX,BUY,2.92,956,956,PENDING,2025-01-16 04:52:38.0
BUY-1763965650521-001154,TRADER-0154,CRYPTO,BUY,162.13,263,263,PENDING,2025-01-15 17:55:58.0
BUY-1763965650526-005044,TRADER-0044,FOREX,BUY,1.76,813,813,PENDING,2025-01-17 16:06:55.0
BUY-1763965650523-002677,TRADER-0177,FOREX,BUY,1.3,583,583,PENDING,2025-01-16 12:17:53.0
